transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,total_amount,payment_method,shipping_cost
21028,4088,292,2024-07-05,1,9.55,0.1,8.6,Debit Card,19.22
21029,4709,830,2023-01-02,1,10.01,0.2,8.01,Credit Card,24.22
21030,2024,800,2023-10-11,4,12.82,0.15,43.59,Credit Card,5.36
21031,2886,29,2022-09-18,1,17.94,0.1,16.15,PayPal,5.49
21032,1972,331,2023-04-07,5,63.47,0.0,317.35,Debit Card,14.53
21033,1893,651,2024-01-30,1,32.78,0.0,32.78,Credit Card,7.08
21034,3957,99,2024-05-27,4,42.19,0.0,168.76,Credit Card,16.54
21035,2834,522,2023-08-21,1,21.0,0.0,21.0,Credit Card,15.71
21036,3383,824,2023-06-26,2,13.57,0.0,27.14,Bank Transfer,21.08
21037,2862,196,2024-04-28,1,38.07,0.05,36.17,Credit Card,15.45
21038,3569,277,2024-06-28,1,32.45,0.0,32.45,Credit Card,6.94
21039,2270,357,2022-09-18,1,20.44,0.1,18.4,PayPal,9.98
21040,3189,181,2023-02-06,1,36.7,0.0,36.7,Debit Card,11.07
21041,878,503,2024-04-12,3,41.47,0.0,124.41,Credit Card,22.05
21042,2621,126,2022-01-30,2,43.87,0.0,87.74,PayPal,15.09
21043,519,218,2023-12-15,1,17.67,0.1,15.9,Credit Card,9.57
21044,636,317,2022-12-06,1,35.15,0.0,35.15,Credit Card,11.0
21045,209,712,2022-09-05,1,16.97,0.05,16.12,Credit Card,10.11
21046,1218,621,2024-02-04,1,10.1,0.0,10.1,Credit Card,12.21
21047,3938,205,2023-07-16,1,25.12,0.15,21.35,Debit Card,24.8
21048,2042,898,2024-07-21,2,17.42,0.0,34.84,PayPal,6.97
21049,4914,920,2024-05-13,2,32.32,0.2,51.71,Credit Card,9.41
21050,3633,263,2024-02-27,1,13.2,0.0,13.2,Credit Card,13.14
21051,2334,777,2023-07-04,1,34.33,0.1,30.9,Credit Card,7.45
21052,2996,582,2023-04-19,2,23.44,0.0,46.88,Credit Card,19.87
21053,4724,993,2023-10-11,1,22.8,0.05,21.66,Bank Transfer,18.53
21054,4553,353,2023-12-31,1,5.99,0.0,5.99,Credit Card,5.93
21055,2582,114,2022-04-10,1,10.83,0.0,10.83,Debit Card,7.71
21056,883,580,2023-03-29,2,34.43,0.0,68.86,Debit Card,13.1
21057,3189,746,2024-10-09,1,9.69,0.2,7.75,PayPal,9.51
21058,4105,399,2022-03-05,1,11.76,0.0,11.76,Debit Card,12.69
21059,2756,178,2022-12-07,1,21.04,0.0,21.04,Debit Card,22.37
21060,1509,177,2023-03-21,3,31.78,0.0,95.34,Credit Card,23.36
21061,724,146,2022-06-14,5,51.1,0.0,255.5,Credit Card,8.01
21062,1739,965,2024-04-21,2,89.35,0.0,178.7,Credit Card,6.06
21063,487,953,2022-02-01,3,4.97,0.0,14.91,Debit Card,22.35
21064,1564,395,2024-03-04,1,35.06,0.0,35.06,PayPal,23.56
21065,4457,660,2024-09-17,2,31.66,0.2,50.66,Credit Card,8.23
21066,1228,675,2024-10-25,1,23.17,0.0,23.17,Bank Transfer,12.11
21067,2691,657,2023-10-18,1,278.27,0.1,250.44,Credit Card,3.46
21068,2302,959,2022-04-20,1,29.66,0.0,29.66,Debit Card,18.29
21069,1329,315,2024-10-07,2,41.55,0.0,83.1,Credit Card,15.58
21070,1740,94,2024-02-16,1,42.21,0.0,42.21,Credit Card,14.02
21071,4797,783,2022-05-02,3,9.39,0.0,28.17,Bank Transfer,10.55
21072,2137,421,2024-03-24,1,12.2,0.0,12.2,Credit Card,20.07
21073,1408,671,2024-12-25,2,11.78,0.0,23.56,PayPal,24.52
21074,4899,383,2024-01-09,1,145.12,0.0,145.12,Credit Card,10.93
21075,3139,334,2024-07-26,1,36.26,0.0,36.26,Credit Card,22.12
21076,508,862,2024-10-25,1,16.48,0.0,16.48,Credit Card,16.23
21077,3487,767,2024-01-11,1,67.04,0.0,67.04,Credit Card,12.47
21078,1115,541,2024-07-13,1,29.94,0.05,28.44,Credit Card,20.29
21079,3852,191,2022-07-21,1,108.67,0.05,103.24,Credit Card,4.15
21080,1141,3,2024-02-24,2,31.13,0.0,62.26,PayPal,8.97
21081,708,466,2024-10-28,1,10.25,0.0,10.25,Credit Card,24.79
21082,4156,118,2022-07-05,1,8.97,0.0,8.97,Credit Card,18.34
21083,610,381,2022-06-30,1,83.64,0.05,79.46,PayPal,2.66
21084,39,387,2024-06-19,2,15.13,0.05,28.75,Debit Card,14.12
21085,2018,876,2023-07-29,1,23.63,0.0,23.63,Debit Card,22.09
21086,2117,544,2024-05-29,1,45.68,0.05,43.4,Credit Card,17.37
21087,4453,541,2023-10-27,2,29.94,0.0,59.88,Credit Card,17.67
21088,4473,135,2023-04-07,1,45.6,0.0,45.6,Credit Card,5.9
21089,173,7,2022-04-10,3,31.61,0.0,94.83,Bank Transfer,22.11
21090,1667,337,2022-07-01,1,12.11,0.0,12.11,Credit Card,18.72
21091,2021,318,2024-11-25,2,50.75,0.0,101.5,Credit Card,2.78
21092,3568,129,2024-12-02,1,22.9,0.0,22.9,PayPal,10.97
21093,1854,214,2022-10-12,1,30.89,0.15,26.26,PayPal,10.32
21094,338,756,2022-08-19,5,10.74,0.2,42.96,Debit Card,8.1
21095,3623,359,2024-07-17,2,7.0,0.05,13.3,Bank Transfer,13.47
21096,3164,116,2022-01-31,4,21.85,0.05,83.03,PayPal,24.79
21097,4710,572,2024-08-22,2,68.94,0.0,137.88,Credit Card,11.49
21098,3441,46,2022-01-18,1,55.28,0.0,55.28,PayPal,5.36
21099,4844,800,2022-08-08,1,12.82,0.0,12.82,Debit Card,18.31
21100,4746,345,2022-02-11,2,3.38,0.0,6.76,PayPal,10.03
21101,3465,203,2023-03-26,1,16.79,0.0,16.79,Credit Card,6.8
21102,3033,876,2022-12-13,1,23.63,0.0,23.63,Credit Card,19.08
21103,1904,218,2024-06-01,1,17.67,0.0,17.67,Debit Card,20.98
21104,4778,525,2023-08-16,2,15.96,0.2,25.54,Credit Card,12.29
21105,3632,131,2024-06-01,1,9.68,0.0,9.68,PayPal,21.45
21106,3303,704,2023-09-29,2,6.52,0.0,13.04,Credit Card,18.12
21107,167,449,2023-06-01,1,18.65,0.0,18.65,Credit Card,11.84
21108,1324,927,2023-08-28,2,20.64,0.0,41.28,Debit Card,20.57
21109,930,975,2022-08-22,1,26.24,0.0,26.24,Debit Card,13.41
21110,4838,423,2023-01-18,1,38.08,0.0,38.08,Credit Card,6.04
21111,565,74,2023-11-20,3,10.04,0.0,30.12,Debit Card,19.27
21112,3138,640,2023-05-24,1,19.34,0.0,19.34,Credit Card,19.51
21113,1931,593,2023-02-17,2,37.02,0.1,66.64,Credit Card,13.19
21114,4281,571,2022-05-29,2,55.94,0.0,111.88,PayPal,7.69
21115,2198,630,2023-10-09,1,101.02,0.0,101.02,Debit Card,12.14
21116,1334,320,2024-02-15,3,6.79,0.0,20.37,PayPal,15.77
21117,3694,462,2023-06-12,2,19.22,0.0,38.44,Credit Card,14.05
21118,4758,880,2022-01-06,2,106.59,0.0,213.18,PayPal,3.23
21119,1640,377,2023-11-22,2,81.87,0.0,163.74,Debit Card,4.87
21120,3485,297,2024-09-12,1,12.36,0.0,12.36,Bank Transfer,16.37
21121,3460,363,2022-02-20,1,58.81,0.0,58.81,Credit Card,11.35
21122,3636,59,2022-01-27,2,4.18,0.0,8.36,Credit Card,11.57
21123,1112,895,2023-08-22,3,25.77,0.0,77.31,PayPal,14.34
21124,4463,6,2024-01-11,2,47.49,0.0,94.98,Credit Card,13.18
21125,4473,555,2024-01-18,4,83.56,0.0,334.24,Debit Card,9.98
21126,2279,661,2023-05-13,5,12.13,0.0,60.65,Credit Card,12.06
21127,1693,645,2023-01-10,1,23.72,0.0,23.72,Credit Card,16.28
21128,1925,449,2024-11-22,1,18.65,0.0,18.65,Debit Card,11.8
21129,1831,293,2023-04-25,1,1.87,0.0,1.87,Debit Card,5.84
21130,4441,4,2022-05-28,1,35.89,0.0,35.89,Credit Card,14.05
21131,4845,851,2024-04-03,3,17.78,0.05,50.67,Debit Card,17.96
21132,2314,186,2023-05-18,2,27.69,0.0,55.38,Credit Card,18.24
21133,1980,949,2023-10-03,2,44.49,0.0,88.98,Credit Card,9.89
21134,3095,971,2024-03-18,1,11.49,0.0,11.49,Debit Card,15.29
21135,3844,284,2024-10-31,2,9.39,0.0,18.78,Debit Card,20.96
21136,2606,196,2023-01-31,1,38.07,0.0,38.07,Debit Card,18.39
21137,2986,129,2023-02-25,3,22.9,0.0,68.7,Credit Card,17.83
21138,4977,137,2024-08-08,2,9.05,0.0,18.1,Bank Transfer,21.58
21139,2958,286,2022-01-20,5,17.89,0.0,89.45,Credit Card,18.14
21140,1235,323,2024-12-02,1,8.64,0.2,6.91,Debit Card,23.82
21141,4693,753,2022-01-25,2,56.55,0.05,107.44,Credit Card,1.18
21142,4154,177,2023-08-10,4,31.78,0.0,127.12,PayPal,12.42
21143,2957,453,2024-08-11,1,11.18,0.0,11.18,Debit Card,23.95
21144,2912,699,2023-05-27,1,9.49,0.0,9.49,PayPal,19.39
21145,3747,312,2022-12-16,3,21.0,0.0,63.0,Debit Card,6.65
21146,4997,458,2022-12-09,1,35.17,0.0,35.17,Bank Transfer,16.16
21147,3753,73,2022-10-21,1,10.37,0.0,10.37,Debit Card,19.33
21148,4029,471,2022-11-26,2,91.9,0.0,183.8,Credit Card,14.39
21149,1337,986,2022-12-18,2,30.24,0.05,57.46,Bank Transfer,16.58
21150,222,643,2022-06-11,2,11.0,0.0,22.0,Credit Card,18.17
21151,3413,539,2024-02-20,2,24.14,0.15,41.04,Credit Card,24.54
21152,4976,915,2022-03-11,2,60.3,0.15,102.51,Credit Card,14.35
21153,98,804,2022-08-19,2,14.59,0.1,26.26,Debit Card,11.48
21154,1254,789,2022-07-01,2,12.84,0.05,24.4,Bank Transfer,5.97
21155,7,364,2022-10-31,2,16.7,0.0,33.4,Credit Card,20.73
21156,1681,359,2022-05-16,1,7.0,0.0,7.0,Credit Card,19.57
21157,4236,103,2023-06-10,1,28.89,0.2,23.11,PayPal,23.93
21158,855,148,2024-01-08,1,39.14,0.0,39.14,Bank Transfer,23.48
21159,3809,469,2022-04-03,2,35.68,0.2,57.09,Debit Card,8.81
21160,695,378,2024-05-03,1,69.21,0.0,69.21,Debit Card,8.8
21161,235,45,2023-08-31,1,44.82,0.0,44.82,Credit Card,17.32
21162,2906,306,2023-08-26,1,13.58,0.1,12.22,Credit Card,9.98
21163,696,943,2023-12-30,5,7.39,0.1,33.25,PayPal,7.7
21164,4844,79,2023-02-18,2,17.26,0.0,34.52,Credit Card,15.77
21165,229,565,2023-11-21,1,17.8,0.0,17.8,Debit Card,17.08
21166,1763,751,2022-07-08,3,10.08,0.0,30.24,Credit Card,19.03
21167,2044,603,2023-03-07,1,18.57,0.05,17.64,Credit Card,14.07
21168,2204,452,2022-06-23,2,9.09,0.0,18.18,Credit Card,5.17
21169,2031,701,2023-03-02,1,7.15,0.2,5.72,Debit Card,14.85
21170,907,346,2024-08-03,2,27.13,0.0,54.26,Credit Card,15.6
21171,1708,657,2024-02-16,1,278.27,0.0,278.27,Credit Card,10.6
21172,57,274,2024-10-22,1,14.91,0.15,12.67,Credit Card,6.93
21173,4196,907,2023-04-25,1,22.43,0.0,22.43,Debit Card,17.11
21174,4994,161,2022-02-15,2,38.77,0.15,65.91,Credit Card,21.91
21175,713,35,2022-03-09,2,31.57,0.0,63.14,Credit Card,19.41
21176,3746,182,2022-01-08,1,3.98,0.0,3.98,Bank Transfer,22.57
21177,4162,120,2024-06-17,1,29.01,0.0,29.01,Credit Card,17.95
21178,3829,276,2022-08-30,2,11.86,0.1,21.35,Credit Card,11.43
21179,2631,674,2024-07-04,1,21.43,0.0,21.43,Bank Transfer,13.58
21180,1699,388,2024-12-10,3,21.5,0.0,64.5,Credit Card,17.79
21181,2318,40,2022-11-05,1,28.45,0.0,28.45,Debit Card,11.26
21182,2988,505,2022-12-28,1,10.58,0.05,10.05,Credit Card,17.21
21183,2117,890,2023-11-27,1,13.59,0.0,13.59,Debit Card,16.78
21184,1115,247,2024-08-09,1,9.89,0.05,9.4,Credit Card,15.66
21185,615,352,2022-07-22,1,14.59,0.0,14.59,Debit Card,19.99
21186,1432,16,2024-09-25,2,13.09,0.1,23.56,Debit Card,19.56
21187,676,122,2023-06-20,1,28.07,0.0,28.07,Credit Card,16.23
21188,3835,892,2024-04-21,1,71.79,0.0,71.79,Debit Card,2.56
21189,4933,886,2024-12-02,1,10.02,0.15,8.52,Bank Transfer,13.89
21190,318,421,2022-12-25,1,12.2,0.1,10.98,Credit Card,21.33
21191,4278,80,2022-10-14,2,17.73,0.0,35.46,Credit Card,10.34
21192,1836,708,2024-02-02,3,14.75,0.0,44.25,Credit Card,7.97
21193,3595,525,2023-01-17,1,15.96,0.1,14.36,Credit Card,24.1
21194,4482,577,2023-07-26,2,35.69,0.1,64.24,Credit Card,20.06
21195,1408,953,2022-12-25,2,4.97,0.0,9.94,Credit Card,23.82
21196,4905,345,2022-06-04,2,3.38,0.0,6.76,Credit Card,19.93
21197,459,437,2024-07-23,1,31.49,0.0,31.49,Credit Card,21.28
21198,2045,436,2023-06-01,2,36.37,0.0,72.74,Credit Card,11.19
21199,4286,10,2023-08-20,1,6.04,0.0,6.04,Credit Card,24.27
21200,4020,740,2024-05-16,1,65.9,0.0,65.9,Debit Card,4.6
21201,2431,191,2024-02-05,2,108.67,0.05,206.47,Credit Card,10.06
21202,4378,766,2022-01-14,1,42.73,0.0,42.73,Credit Card,10.11
21203,1946,373,2023-03-12,1,69.89,0.0,69.89,Credit Card,13.67
21204,689,753,2022-04-22,2,56.55,0.0,113.1,Bank Transfer,6.57
21205,3809,428,2024-11-13,1,38.73,0.05,36.79,Credit Card,10.22
21206,2473,774,2022-04-07,2,11.07,0.0,22.14,Credit Card,18.82
21207,3560,676,2023-10-01,2,17.48,0.1,31.46,Credit Card,10.09
21208,4340,343,2022-04-02,1,50.94,0.0,50.94,Debit Card,2.27
21209,836,248,2024-11-04,1,37.38,0.0,37.38,Credit Card,8.0
21210,4521,325,2023-09-13,1,146.68,0.0,146.68,Credit Card,12.26
21211,4837,113,2024-07-27,1,19.27,0.0,19.27,Debit Card,7.87
21212,3671,260,2022-12-23,2,37.02,0.1,66.64,Credit Card,20.82
21213,1287,931,2023-05-06,1,38.05,0.0,38.05,Credit Card,10.6
21214,2963,346,2022-05-10,1,27.13,0.0,27.13,Credit Card,6.46
21215,4713,534,2022-04-14,1,36.8,0.05,34.96,Credit Card,18.61
21216,2507,809,2024-03-03,2,18.86,0.0,37.72,Debit Card,21.71
21217,420,442,2023-11-12,1,19.27,0.1,17.34,Debit Card,11.45
21218,1847,264,2022-05-23,1,36.93,0.1,33.24,Credit Card,11.12
21219,2068,162,2024-01-27,4,22.47,0.0,89.88,Credit Card,18.81
21220,2294,91,2023-03-26,1,38.92,0.05,36.97,Bank Transfer,10.52
21221,4743,818,2022-11-21,1,29.2,0.0,29.2,Credit Card,17.25
21222,2505,376,2024-04-01,1,13.3,0.0,13.3,Debit Card,6.9
21223,1971,475,2023-11-05,1,20.74,0.05,19.7,Credit Card,13.0
21224,1764,233,2023-12-01,3,55.83,0.0,167.49,Debit Card,0.41
21225,2273,443,2023-02-26,1,67.29,0.0,67.29,Credit Card,8.28
21226,1396,818,2022-03-16,2,29.2,0.0,58.4,Credit Card,23.93
21227,3935,127,2022-02-19,2,3.93,0.0,7.86,Debit Card,22.27
21228,2457,294,2023-08-31,1,59.12,0.0,59.12,Credit Card,8.07
21229,832,702,2023-07-01,2,7.87,0.0,15.74,Credit Card,12.29
21230,1988,600,2022-08-03,4,13.88,0.0,55.52,PayPal,15.0
21231,4898,275,2024-03-24,4,11.65,0.05,44.27,Debit Card,16.38
21232,2658,633,2022-03-24,3,19.75,0.0,59.25,PayPal,24.87
21233,2879,173,2023-12-07,1,35.08,0.05,33.33,Debit Card,18.77
21234,320,817,2023-05-24,1,86.08,0.0,86.08,Credit Card,11.98
21235,3113,733,2022-03-02,1,9.87,0.0,9.87,Credit Card,6.74
21236,4047,611,2024-04-28,1,19.28,0.0,19.28,Credit Card,15.35
21237,3908,130,2024-11-18,5,26.15,0.0,130.75,Credit Card,23.84
21238,1210,429,2023-04-26,1,20.17,0.0,20.17,Credit Card,10.42
21239,1923,482,2024-09-04,1,4.12,0.05,3.91,Credit Card,24.19
21240,2414,353,2024-02-29,2,5.99,0.0,11.98,Credit Card,17.97
21241,1104,621,2022-02-26,1,10.1,0.05,9.59,Debit Card,11.41
21242,2036,947,2023-09-21,3,26.56,0.0,79.68,Credit Card,15.92
21243,1913,706,2024-12-23,1,32.94,0.0,32.94,PayPal,8.75
21244,1998,718,2022-06-09,1,6.92,0.15,5.88,Credit Card,15.54
21245,591,122,2022-08-06,1,28.07,0.0,28.07,PayPal,7.27
21246,290,823,2023-07-22,2,16.63,0.0,33.26,Credit Card,11.88
21247,4207,695,2024-06-01,1,28.26,0.15,24.02,Credit Card,19.92
21248,267,607,2022-07-11,3,51.47,0.0,154.41,Credit Card,14.62
21249,964,813,2024-05-05,1,44.87,0.0,44.87,Debit Card,8.66
21250,22,7,2023-08-12,2,31.61,0.0,63.22,Debit Card,22.68
21251,179,421,2022-05-31,2,12.2,0.0,24.4,Credit Card,20.27
21252,394,670,2023-06-25,2,20.74,0.0,41.48,Credit Card,14.34
21253,2076,255,2023-07-25,1,27.44,0.1,24.7,Credit Card,22.09
21254,525,286,2022-08-27,2,17.89,0.0,35.78,Credit Card,21.38
21255,722,161,2024-12-05,1,38.77,0.2,31.02,Credit Card,15.72
21256,4979,523,2023-12-13,3,25.29,0.15,64.49,Credit Card,21.74
21257,4496,132,2023-08-25,1,24.72,0.0,24.72,PayPal,16.33
21258,2765,709,2023-11-07,3,23.4,0.0,70.2,PayPal,12.35
21259,3194,399,2022-03-27,2,11.76,0.0,23.52,Credit Card,10.74
21260,2842,276,2023-03-24,2,11.86,0.05,22.53,Debit Card,13.63
21261,929,43,2023-02-06,2,29.7,0.0,59.4,Credit Card,24.0
21262,1038,530,2022-12-30,2,23.01,0.0,46.02,PayPal,16.7
21263,1077,881,2024-05-22,1,7.13,0.05,6.77,Credit Card,11.42
21264,3681,621,2023-01-17,1,10.1,0.0,10.1,Debit Card,23.5
21265,4537,567,2022-05-16,1,9.1,0.0,9.1,Credit Card,8.71
21266,2925,691,2022-12-19,2,57.51,0.05,109.27,Debit Card,0.05
21267,1781,658,2022-01-21,1,35.03,0.05,33.28,Credit Card,15.0
21268,475,387,2022-02-09,1,15.13,0.0,15.13,PayPal,21.3
21269,2895,761,2024-11-30,1,25.25,0.05,23.99,PayPal,15.11
21270,2757,23,2022-11-05,1,33.68,0.0,33.68,Credit Card,8.46
21271,4434,682,2024-03-01,2,36.21,0.0,72.42,Credit Card,16.5
21272,1248,693,2022-10-16,1,27.72,0.0,27.72,Debit Card,16.82
21273,2501,322,2022-09-12,2,10.44,0.15,17.75,Debit Card,10.64
21274,1860,93,2024-12-10,2,30.59,0.0,61.18,Credit Card,6.0
21275,1557,212,2023-02-06,1,24.27,0.15,20.63,Debit Card,9.45
21276,2513,960,2022-09-27,1,37.87,0.05,35.98,Credit Card,5.27
21277,1314,41,2023-04-12,1,10.35,0.0,10.35,Bank Transfer,6.68
21278,459,277,2022-10-04,1,32.45,0.05,30.83,Credit Card,5.66
21279,3985,389,2023-08-27,5,62.03,0.0,310.15,PayPal,7.43
21280,2958,5,2024-05-20,1,63.56,0.0,63.56,Debit Card,5.15
21281,442,888,2024-02-17,4,4.47,0.05,16.99,Credit Card,10.18
21282,2327,721,2023-07-13,4,13.23,0.0,52.92,Credit Card,13.02
21283,3937,223,2022-07-30,5,5.01,0.1,22.54,Credit Card,14.01
21284,4133,432,2024-02-20,2,11.79,0.0,23.58,Credit Card,19.89
21285,1387,864,2024-03-13,2,13.57,0.0,27.14,PayPal,20.49
21286,3761,367,2024-04-21,1,103.94,0.0,103.94,Credit Card,0.11
21287,1331,690,2024-10-24,2,24.17,0.0,48.34,Credit Card,8.01
21288,657,586,2023-11-30,3,16.54,0.0,49.62,Bank Transfer,17.25
21289,2129,938,2023-06-14,1,16.66,0.0,16.66,Credit Card,22.43
21290,4765,945,2024-08-29,1,31.22,0.05,29.66,Credit Card,8.98
21291,3128,810,2024-04-25,1,24.15,0.0,24.15,Debit Card,7.72
21292,727,193,2024-08-13,1,63.57,0.0,63.57,Debit Card,12.26
21293,2703,439,2022-11-21,1,25.17,0.0,25.17,Debit Card,20.36
21294,1281,396,2023-12-10,2,65.18,0.0,130.36,Bank Transfer,7.3
21295,1173,512,2024-08-20,2,5.01,0.15,8.52,PayPal,18.31
21296,4230,446,2022-01-01,2,38.78,0.05,73.68,Bank Transfer,10.95
21297,1767,764,2022-04-28,1,9.48,0.0,9.48,Debit Card,5.71
21298,1199,35,2022-09-13,2,31.57,0.0,63.14,Credit Card,7.46
21299,4413,748,2024-07-23,1,14.78,0.0,14.78,Debit Card,21.09
21300,1131,1000,2022-01-09,1,55.86,0.0,55.86,Debit Card,3.28
21301,144,981,2023-12-31,1,17.37,0.0,17.37,Credit Card,7.47
21302,1560,909,2022-08-15,1,21.77,0.05,20.68,PayPal,9.65
21303,4927,940,2022-05-26,1,32.78,0.2,26.22,Credit Card,17.22
21304,1249,160,2022-01-08,4,10.48,0.05,39.82,Credit Card,20.22
21305,4708,134,2024-05-07,3,16.09,0.0,48.27,PayPal,7.39
21306,1880,304,2022-07-17,3,53.83,0.0,161.49,Credit Card,7.8
21307,2578,481,2024-02-01,2,25.54,0.0,51.08,Debit Card,10.98
21308,467,967,2023-04-11,1,39.36,0.0,39.36,PayPal,15.87
21309,3860,139,2023-11-19,3,14.46,0.0,43.38,Credit Card,14.66
21310,4753,137,2023-03-17,2,9.05,0.0,18.1,Credit Card,21.41
21311,3357,248,2022-07-03,1,37.38,0.05,35.51,Credit Card,11.82
21312,1119,931,2022-08-09,1,38.05,0.0,38.05,Bank Transfer,13.57
21313,3805,721,2022-04-01,1,13.23,0.1,11.91,Credit Card,18.18
21314,3991,665,2023-03-25,3,12.68,0.0,38.04,Credit Card,22.96
21315,145,165,2023-11-05,1,10.18,0.1,9.16,PayPal,18.63
21316,4842,649,2022-06-17,1,52.81,0.0,52.81,Debit Card,5.45
21317,1939,994,2022-04-10,2,14.63,0.15,24.87,Credit Card,8.62
21318,2844,977,2023-12-04,3,31.32,0.0,93.96,Debit Card,19.34
21319,4106,453,2023-06-16,3,11.18,0.0,33.54,Credit Card,8.83
21320,4699,76,2023-01-29,3,47.18,0.0,141.54,PayPal,5.01
21321,861,233,2022-02-10,1,55.83,0.0,55.83,Credit Card,8.15
21322,4221,870,2022-04-18,5,12.58,0.05,59.76,Credit Card,12.99
21323,4057,251,2024-12-23,1,1.71,0.0,1.71,Credit Card,24.4
21324,4485,649,2022-08-07,1,52.81,0.0,52.81,PayPal,13.96
21325,2006,349,2023-12-13,2,76.89,0.0,153.78,Bank Transfer,14.98
21326,2605,471,2024-11-05,2,91.9,0.0,183.8,PayPal,3.09
21327,1123,848,2023-08-19,2,10.05,0.15,17.08,PayPal,23.69
21328,3435,888,2023-08-01,2,4.47,0.0,8.94,Debit Card,11.74
21329,482,399,2024-06-05,3,11.76,0.15,29.99,Credit Card,16.22
21330,3159,864,2022-04-13,1,13.57,0.0,13.57,Bank Transfer,23.16
21331,1708,212,2023-12-19,1,24.27,0.15,20.63,Debit Card,5.73
21332,1520,734,2022-11-04,1,45.71,0.0,45.71,Credit Card,17.08
21333,2581,106,2024-11-01,1,16.73,0.0,16.73,Bank Transfer,16.43
21334,1335,257,2022-03-07,4,8.44,0.0,33.76,Credit Card,22.89
21335,4138,28,2022-09-23,3,27.75,0.0,83.25,Bank Transfer,8.93
21336,3222,166,2024-03-31,1,22.67,0.0,22.67,Credit Card,10.56
21337,2884,112,2022-10-21,3,9.19,0.0,27.57,Bank Transfer,17.0
21338,4966,386,2022-05-01,4,40.15,0.0,160.6,Bank Transfer,13.91
21339,4780,458,2022-12-07,2,35.17,0.0,70.34,Debit Card,20.93
21340,3867,390,2024-09-18,1,20.4,0.1,18.36,PayPal,13.96
21341,181,521,2023-01-09,2,95.09,0.0,190.18,Credit Card,9.93
21342,2001,931,2024-03-02,2,38.05,0.1,68.49,PayPal,12.68
21343,1970,145,2023-01-06,1,7.29,0.0,7.29,Debit Card,7.79
21344,1434,937,2022-03-19,1,85.07,0.0,85.07,Credit Card,2.84
21345,4852,403,2022-04-30,3,84.76,0.0,254.28,Bank Transfer,8.07
21346,4389,681,2022-03-03,1,16.39,0.0,16.39,Credit Card,15.22
21347,1591,593,2024-08-27,1,37.02,0.0,37.02,Credit Card,5.85
21348,2461,332,2023-01-14,1,26.24,0.0,26.24,Credit Card,23.49
21349,140,141,2023-01-01,1,11.87,0.0,11.87,Credit Card,16.39
21350,3551,351,2024-06-05,2,15.88,0.0,31.76,Credit Card,16.55
21351,2407,792,2024-07-10,1,86.98,0.0,86.98,Bank Transfer,8.39
21352,3092,894,2024-02-03,1,12.35,0.1,11.12,Credit Card,24.81
21353,3590,53,2023-03-06,1,12.83,0.0,12.83,Bank Transfer,16.8
21354,2721,387,2024-12-09,1,15.13,0.0,15.13,Credit Card,19.15
21355,4090,100,2024-03-30,1,12.13,0.1,10.92,Credit Card,5.2
21356,2059,664,2024-10-10,3,86.8,0.0,260.4,Credit Card,9.14
21357,2252,305,2024-03-08,2,20.72,0.0,41.44,Credit Card,15.77
21358,2852,361,2023-03-08,1,27.17,0.0,27.17,Bank Transfer,24.69
21359,2354,359,2022-06-24,1,7.0,0.0,7.0,Bank Transfer,19.97
21360,3930,294,2022-12-22,1,59.12,0.0,59.12,Credit Card,0.1
21361,2517,584,2023-01-18,2,17.02,0.0,34.04,Credit Card,11.35
21362,2390,487,2023-04-23,1,14.44,0.0,14.44,Credit Card,19.74
21363,3739,643,2022-11-19,1,11.0,0.0,11.0,Debit Card,10.99
21364,2093,624,2024-06-01,2,4.22,0.0,8.44,Debit Card,5.08
21365,673,458,2024-07-28,2,35.17,0.0,70.34,Credit Card,22.15
21366,4426,755,2022-06-13,2,22.2,0.0,44.4,Credit Card,19.03
21367,1794,276,2022-03-15,1,11.86,0.0,11.86,Debit Card,10.55
21368,4887,549,2022-12-21,2,17.83,0.1,32.09,PayPal,7.4
21369,1361,276,2024-10-09,1,11.86,0.05,11.27,Credit Card,15.7
21370,4166,783,2022-04-27,2,9.39,0.0,18.78,Credit Card,13.88
21371,2811,902,2024-05-16,1,23.33,0.05,22.16,Credit Card,17.17
21372,621,837,2022-09-07,1,22.59,0.0,22.59,Bank Transfer,18.63
21373,3590,774,2022-03-04,2,11.07,0.0,22.14,PayPal,7.68
21374,4496,356,2024-01-28,1,13.75,0.15,11.69,Debit Card,5.45
21375,4034,995,2023-01-05,2,14.84,0.0,29.68,Bank Transfer,12.63
21376,3550,885,2023-06-18,1,5.64,0.0,5.64,Debit Card,9.32
21377,3763,439,2023-07-09,2,25.17,0.15,42.79,Credit Card,5.95
21378,4754,887,2024-08-01,1,66.26,0.05,62.95,Credit Card,13.49
21379,4523,816,2022-02-05,1,124.23,0.0,124.23,PayPal,2.59
21380,141,250,2022-12-06,1,14.97,0.0,14.97,Debit Card,24.94
21381,4104,400,2022-01-19,1,38.21,0.0,38.21,Debit Card,8.99
21382,281,88,2024-08-25,1,13.61,0.0,13.61,PayPal,9.99
21383,2455,797,2024-11-05,1,60.23,0.0,60.23,PayPal,10.91
21384,2986,945,2024-04-30,2,31.22,0.0,62.44,Credit Card,13.74
21385,239,749,2024-03-07,1,39.5,0.0,39.5,Debit Card,19.84
